indicator_key,breakdown,geo_code,geo_level,numerator,denominator,rate_pct,over_100,source_psgc,source_area_name,geo_resolution
fic,total,PH,national,1560924,2392392,65.24532768877341,false,,PHILIPPINES,national
fic,male,PH,national,795839,,,false,,PHILIPPINES,national
fic,female,PH,national,765085,,,false,,PHILIPPINES,national
cic,total,PH,national,131044,840855,15.584613280529938,false,,PHILIPPINES,national
cic,male,PH,national,67987,,,false,,PHILIPPINES,national
cic,female,PH,national,63057,,,false,,PHILIPPINES,national
fic,total,13,region,237518,285798,83.10694966374852,false,1300000000,NCR,direct
fic,male,13,region,120172,,,false,1300000000,NCR,direct
fic,female,13,region,117346,,,false,1300000000,NCR,direct
cic,total,13,region,18041,60578,29.781438806167255,false,1300000000,NCR,direct
cic,male,13,region,9116,,,false,1300000000,NCR,direct
cic,female,13,region,8925,,,false,1300000000,NCR,direct
fic,total,13801,province,27958,36488,76.62245121683841,false,1380100000,City of Caloocan,direct
fic,male,13801,province,14168,,,false,1380100000,City of Caloocan,direct
fic,female,13801,province,13790,,,false,1380100000,City of Caloocan,direct
cic,total,13801,province,779,10459,7.448130796443254,false,1380100000,City of Caloocan,direct
cic,male,13801,province,412,,,false,1380100000,City of Caloocan,direct
cic,female,13801,province,367,,,false,1380100000,City of Caloocan,direct
fic,total,13802,province,10128,12284,82.44871377401498,false,1380200000,City of Las Piñas,direct
fic,male,13802,province,4994,,,false,1380200000,City of Las Piñas,direct
fic,female,13802,province,5134,,,false,1380200000,City of Las Piñas,direct
cic,total,13802,province,1019,2457,41.47334147334148,false,1380200000,City of Las Piñas,direct
cic,male,13802,province,483,,,false,1380200000,City of Las Piñas,direct
cic,female,13802,province,536,,,false,1380200000,City of Las Piñas,direct
fic,total,13803,province,4384,4580,95.72052401746724,false,1380300000,City of Makati,direct
fic,male,13803,province,2250,,,false,1380300000,City of Makati,direct
fic,female,13803,province,2134,,,false,1380300000,City of Makati,direct
cic,total,13803,province,92,269,34.20074349442379,false,1380300000,City of Makati,direct
cic,male,13803,province,45,,,false,1380300000,City of Makati,direct
cic,female,13803,province,47,,,false,1380300000,City of Makati,direct
fic,total,13804,province,4593,8070,56.914498141263934,false,1380400000,City of Malabon,direct
fic,male,13804,province,2377,,,false,1380400000,City of Malabon,direct
fic,female,13804,province,2216,,,false,1380400000,City of Malabon,direct
cic,total,13804,province,663,1806,36.7109634551495,false,1380400000,City of Malabon,direct
cic,male,13804,province,335,,,false,1380400000,City of Malabon,direct
cic,female,13804,province,328,,,false,1380400000,City of Malabon,direct
fic,total,13805,province,8357,8672,96.36761992619927,false,1380500000,City of Mandaluyong,direct
fic,male,13805,province,4194,,,false,1380500000,City of Mandaluyong,direct
fic,female,13805,province,4163,,,false,1380500000,City of Mandaluyong,direct
cic,total,13805,province,715,318,224.8427672955975,true,1380500000,City of Mandaluyong,direct
cic,male,13805,province,349,,,false,1380500000,City of Mandaluyong,direct
cic,female,13805,province,366,,,false,1380500000,City of Mandaluyong,direct
fic,total,13806,province,33596,37288,90.09869126796825,false,1380600000,City of Manila,direct
fic,male,13806,province,17121,,,false,1380600000,City of Manila,direct
fic,female,13806,province,16475,,,false,1380600000,City of Manila,direct
cic,total,13806,province,2378,1758,135.26734926052333,true,1380600000,City of Manila,direct
cic,male,13806,province,1209,,,false,1380600000,City of Manila,direct
cic,female,13806,province,1169,,,false,1380600000,City of Manila,direct
fic,total,13807,province,3122,9135,34.17624521072797,false,1380700000,City of Marikina,direct
fic,male,13807,province,1514,,,false,1380700000,City of Marikina,direct
fic,female,13807,province,1608,,,false,1380700000,City of Marikina,direct
cic,total,13807,province,543,5810,9.345955249569707,false,1380700000,City of Marikina,direct
cic,male,13807,province,291,,,false,1380700000,City of Marikina,direct
cic,female,13807,province,252,,,false,1380700000,City of Marikina,direct
fic,total,13808,province,5422,10788,50.25954764553207,false,1380800000,City of Muntinlupa,direct
fic,male,13808,province,2738,,,false,1380800000,City of Muntinlupa,direct
fic,female,13808,province,2684,,,false,1380800000,City of Muntinlupa,direct
cic,total,13808,province,1097,4892,22.424366312346688,false,1380800000,City of Muntinlupa,direct
cic,male,13808,province,532,,,false,1380800000,City of Muntinlupa,direct
cic,female,13808,province,565,,,false,1380800000,City of Muntinlupa,direct
fic,total,13809,province,5465,5718,95.57537600559635,false,1380900000,City of Navotas,direct
fic,male,13809,province,2682,,,false,1380900000,City of Navotas,direct
fic,female,13809,province,2783,,,false,1380900000,City of Navotas,direct
cic,total,13809,province,205,276,74.27536231884058,false,1380900000,City of Navotas,direct
cic,male,13809,province,100,,,false,1380900000,City of Navotas,direct
cic,female,13809,province,105,,,false,1380900000,City of Navotas,direct
fic,total,13810,province,14372,14517,99.00117104084866,false,1381000000,City of Parañaque,direct
fic,male,13810,province,7207,,,false,1381000000,City of Parañaque,direct
fic,female,13810,province,7165,,,false,1381000000,City of Parañaque,direct
cic,total,13810,province,528,2053,25.718460789089136,false,1381000000,City of Parañaque,direct
cic,male,13810,province,271,,,false,1381000000,City of Parañaque,direct
cic,female,13810,province,257,,,false,1381000000,City of Parañaque,direct
fic,total,13811,province,6373,7684,82.93857365955232,false,1381100000,Pasay City,direct
fic,male,13811,province,3288,,,false,1381100000,Pasay City,direct
fic,female,13811,province,3085,,,false,1381100000,Pasay City,direct
cic,total,13811,province,556,1507,36.894492368944924,false,1381100000,Pasay City,direct
cic,male,13811,province,291,,,false,1381100000,Pasay City,direct
cic,female,13811,province,265,,,false,1381100000,Pasay City,direct
fic,total,13812,province,18584,19265,96.46509213599792,false,1381200000,City of Pasig,direct
fic,male,13812,province,9442,,,false,1381200000,City of Pasig,direct
fic,female,13812,province,9142,,,false,1381200000,City of Pasig,direct
cic,total,13812,province,981,2803,34.99821619693186,false,1381200000,City of Pasig,direct
cic,male,13812,province,513,,,false,1381200000,City of Pasig,direct
cic,female,13812,province,468,,,false,1381200000,City of Pasig,direct
fic,total,13813,province,62751,64737,96.93220260438389,false,1381300000,Quezon City,direct
fic,male,13813,province,31583,,,false,1381300000,Quezon City,direct
fic,female,13813,province,31168,,,false,1381300000,Quezon City,direct
cic,total,13813,province,4021,-868,-463.2488479262673,false,1381300000,Quezon City,direct
cic,male,13813,province,2044,,,false,1381300000,Quezon City,direct
cic,female,13813,province,1977,,,false,1381300000,Quezon City,direct
fic,total,13814,province,1276,2363,53.999153618281845,false,1381400000,City of San Juan,direct
fic,male,13814,province,662,,,false,1381400000,City of San Juan,direct
fic,female,13814,province,614,,,false,1381400000,City of San Juan,direct
cic,total,13814,province,179,1266,14.139020537124802,false,1381400000,City of San Juan,direct
cic,male,13814,province,98,,,false,1381400000,City of San Juan,direct
cic,female,13814,province,81,,,false,1381400000,City of San Juan,direct
fic,total,13815,province,19722,28175,69.99822537710736,false,1381500000,City of Taguig,direct
fic,male,13815,province,10072,,,false,1381500000,City of Taguig,direct
fic,female,13815,province,9650,,,false,1381500000,City of Taguig,direct
cic,total,13815,province,3898,17945,21.72192811368069,false,1381500000,City of Taguig,direct
cic,male,13815,province,1958,,,false,1381500000,City of Taguig,direct
cic,female,13815,province,1940,,,false,1381500000,City of Taguig,direct
fic,total,13816,province,10540,14813,71.15371633025046,false,1381600000,City of Valenzuela,direct
fic,male,13816,province,5435,,,false,1381600000,City of Valenzuela,direct
fic,female,13816,province,5105,,,false,1381600000,City of Valenzuela,direct
cic,total,13816,province,324,7459,4.343745810430353,false,1381600000,City of Valenzuela,direct
cic,male,13816,province,168,,,false,1381600000,City of Valenzuela,direct
cic,female,13816,province,156,,,false,1381600000,City of Valenzuela,direct
fic,total,1381701,citymun,875,1221,71.66257166257166,false,1381701000,Pateros,direct
fic,male,1381701,citymun,445,,,false,1381701000,Pateros,direct
fic,female,1381701,citymun,430,,,false,1381701000,Pateros,direct
cic,total,1381701,citymun,63,368,17.119565217391305,false,1381701000,Pateros,direct
cic,male,1381701,citymun,17,,,false,1381701000,Pateros,direct
cic,female,1381701,citymun,46,,,false,1381701000,Pateros,direct
fic,total,14,region,20511,34199,59.97543787830053,false,1400000000,CAR,direct
fic,male,14,region,10646,,,false,1400000000,CAR,direct
fic,female,14,region,9865,,,false,1400000000,CAR,direct
cic,total,14,region,1490,11531,12.921689359118895,false,1400000000,CAR,direct
cic,male,14,region,780,,,false,1400000000,CAR,direct
cic,female,14,region,710,,,false,1400000000,CAR,direct
fic,total,14001,province,2987,3951,75.60111364211592,false,1400100000,Abra,direct
fic,male,14001,province,1574,,,false,1400100000,Abra,direct
fic,female,14001,province,1413,,,false,1400100000,Abra,direct
cic,total,14001,province,29,758,3.825857519788918,false,1400100000,Abra,direct
cic,male,14001,province,12,,,false,1400100000,Abra,direct
cic,female,14001,province,17,,,false,1400100000,Abra,direct
fic,total,1400101,citymun,822,808,101.73267326732673,true,1400101000,Bangued,direct
fic,male,1400101,citymun,424,,,false,1400101000,Bangued,direct
fic,female,1400101,citymun,398,,,false,1400101000,Bangued,direct
cic,total,1400101,citymun,0,62,0.0,false,1400101000,Bangued,direct
cic,male,1400101,citymun,0,,,false,1400101000,Bangued,direct
cic,female,1400101,citymun,0,,,false,1400101000,Bangued,direct
fic,total,1400102,citymun,34,79,43.037974683544306,false,1400102000,Boliney,direct
fic,male,1400102,citymun,22,,,false,1400102000,Boliney,direct
fic,female,1400102,citymun,12,,,false,1400102000,Boliney,direct
cic,total,1400102,citymun,2,41,4.878048780487805,false,1400102000,Boliney,direct
cic,male,1400102,citymun,0,,,false,1400102000,Boliney,direct
cic,female,1400102,citymun,2,,,false,1400102000,Boliney,direct
fic,total,1400103,citymun,230,279,82.43727598566308,false,1400103000,Bucay,direct
fic,male,1400103,citymun,114,,,false,1400103000,Bucay,direct
fic,female,1400103,citymun,116,,,false,1400103000,Bucay,direct
cic,total,1400103,citymun,5,24,20.833333333333336,false,1400103000,Bucay,direct
cic,male,1400103,citymun,3,,,false,1400103000,Bucay,direct
cic,female,1400103,citymun,2,,,false,1400103000,Bucay,direct
fic,total,1400104,citymun,29,30,96.66666666666667,false,1400104000,Bucloc,direct
fic,male,1400104,citymun,15,,,false,1400104000,Bucloc,direct
fic,female,1400104,citymun,14,,,false,1400104000,Bucloc,direct
cic,total,1400104,citymun,1,17,5.88235294117647,false,1400104000,Bucloc,direct
cic,male,1400104,citymun,0,,,false,1400104000,Bucloc,direct
cic,female,1400104,citymun,1,,,false,1400104000,Bucloc,direct
fic,total,1400105,citymun,13,34,38.23529411764706,false,1400105000,Daguioman,direct
fic,male,1400105,citymun,6,,,false,1400105000,Daguioman,direct
fic,female,1400105,citymun,7,,,false,1400105000,Daguioman,direct
cic,total,1400105,citymun,2,9,22.22222222222222,false,1400105000,Daguioman,direct
cic,male,1400105,citymun,2,,,false,1400105000,Daguioman,direct
cic,female,1400105,citymun,0,,,false,1400105000,Daguioman,direct
fic,total,1400106,citymun,67,60,111.66666666666667,true,1400106000,Danglas,direct
fic,male,1400106,citymun,31,,,false,1400106000,Danglas,direct
fic,female,1400106,citymun,36,,,false,1400106000,Danglas,direct
cic,total,1400106,citymun,0,0,0.0,false,1400106000,Danglas,direct
cic,male,1400106,citymun,0,,,false,1400106000,Danglas,direct
cic,female,1400106,citymun,0,,,false,1400106000,Danglas,direct
fic,total,1400107,citymun,145,193,75.12953367875647,false,1400107000,Dolores,direct
fic,male,1400107,citymun,70,,,false,1400107000,Dolores,direct
fic,female,1400107,citymun,75,,,false,1400107000,Dolores,direct
cic,total,1400107,citymun,3,20,15.0,false,1400107000,Dolores,direct
cic,male,1400107,citymun,1,,,false,1400107000,Dolores,direct
cic,female,1400107,citymun,2,,,false,1400107000,Dolores,direct
fic,total,1400108,citymun,171,268,63.80597014925373,false,1400108000,La Paz,direct
fic,male,1400108,citymun,89,,,false,1400108000,La Paz,direct
fic,female,1400108,citymun,82,,,false,1400108000,La Paz,direct
cic,total,1400108,citymun,0,-2,0.0,false,1400108000,La Paz,direct
cic,male,1400108,citymun,0,,,false,1400108000,La Paz,direct
cic,female,1400108,citymun,0,,,false,1400108000,La Paz,direct
fic,total,1400109,citymun,31,67,46.26865671641791,false,1400109000,Lacub,direct
fic,male,1400109,citymun,17,,,false,1400109000,Lacub,direct
fic,female,1400109,citymun,14,,,false,1400109000,Lacub,direct
cic,total,1400109,citymun,2,42,4.761904761904762,false,1400109000,Lacub,direct
cic,male,1400109,citymun,0,,,false,1400109000,Lacub,direct
cic,female,1400109,citymun,2,,,false,1400109000,Lacub,direct
fic,total,1400110,citymun,148,243,60.90534979423868,false,1400110000,Lagangilang,direct
fic,male,1400110,citymun,75,,,false,1400110000,Lagangilang,direct
fic,female,1400110,citymun,73,,,false,1400110000,Lagangilang,direct
cic,total,1400110,citymun,0,46,0.0,false,1400110000,Lagangilang,direct
cic,male,1400110,citymun,0,,,false,1400110000,Lagangilang,direct
cic,female,1400110,citymun,0,,,false,1400110000,Lagangilang,direct
fic,total,1400111,citymun,62,64,96.875,false,1400111000,Lagayan,direct
fic,male,1400111,citymun,30,,,false,1400111000,Lagayan,direct
fic,female,1400111,citymun,32,,,false,1400111000,Lagayan,direct
cic,total,1400111,citymun,0,3,0.0,false,1400111000,Lagayan,direct
cic,male,1400111,citymun,0,,,false,1400111000,Lagayan,direct
cic,female,1400111,citymun,0,,,false,1400111000,Lagayan,direct
fic,total,1400112,citymun,46,58,79.3103448275862,false,1400112000,Langiden,direct
fic,male,1400112,citymun,27,,,false,1400112000,Langiden,direct
fic,female,1400112,citymun,19,,,false,1400112000,Langiden,direct
cic,total,1400112,citymun,0,29,0.0,false,1400112000,Langiden,direct
cic,male,1400112,citymun,0,,,false,1400112000,Langiden,direct
cic,female,1400112,citymun,0,,,false,1400112000,Langiden,direct
fic,total,1400113,citymun,20,49,40.816326530612244,false,1400113000,Licuan-Baay,direct
fic,male,1400113,citymun,5,,,false,1400113000,Licuan-Baay,direct
fic,female,1400113,citymun,15,,,false,1400113000,Licuan-Baay,direct
cic,total,1400113,citymun,0,11,0.0,false,1400113000,Licuan-Baay,direct
cic,male,1400113,citymun,0,,,false,1400113000,Licuan-Baay,direct
cic,female,1400113,citymun,0,,,false,1400113000,Licuan-Baay,direct
fic,total,1400114,citymun,51,96,53.125,false,1400114000,Luba,direct
fic,male,1400114,citymun,22,,,false,1400114000,Luba,direct
fic,female,1400114,citymun,29,,,false,1400114000,Luba,direct
cic,total,1400114,citymun,0,26,0.0,false,1400114000,Luba,direct
cic,male,1400114,citymun,0,,,false,1400114000,Luba,direct
cic,female,1400114,citymun,0,,,false,1400114000,Luba,direct
fic,total,1400115,citymun,34,63,53.96825396825397,false,1400115000,Malibcong,direct
fic,male,1400115,citymun,16,,,false,1400115000,Malibcong,direct
fic,female,1400115,citymun,18,,,false,1400115000,Malibcong,direct
cic,total,1400115,citymun,0,45,0.0,false,1400115000,Malibcong,direct
cic,male,1400115,citymun,0,,,false,1400115000,Malibcong,direct
cic,female,1400115,citymun,0,,,false,1400115000,Malibcong,direct
fic,total,1400116,citymun,121,193,62.69430051813472,false,1400116000,Manabo,direct
fic,male,1400116,citymun,60,,,false,1400116000,Manabo,direct
fic,female,1400116,citymun,61,,,false,1400116000,Manabo,direct
cic,total,1400116,citymun,0,20,0.0,false,1400116000,Manabo,direct
cic,male,1400116,citymun,0,,,false,1400116000,Manabo,direct
cic,female,1400116,citymun,0,,,false,1400116000,Manabo,direct
fic,total,1400117,citymun,114,107,106.54205607476635,true,1400117000,Peñarrubia,direct
fic,male,1400117,citymun,72,,,false,1400117000,Peñarrubia,direct
fic,female,1400117,citymun,42,,,false,1400117000,Peñarrubia,direct
cic,total,1400117,citymun,0,-16,0.0,false,1400117000,Peñarrubia,direct
cic,male,1400117,citymun,0,,,false,1400117000,Peñarrubia,direct
cic,female,1400117,citymun,0,,,false,1400117000,Peñarrubia,direct
fic,total,1400118,citymun,142,185,76.75675675675676,false,1400118000,Pidigan,direct
fic,male,1400118,citymun,84,,,false,1400118000,Pidigan,direct
fic,female,1400118,citymun,58,,,false,1400118000,Pidigan,direct
cic,total,1400118,citymun,2,32,6.25,false,1400118000,Pidigan,direct
cic,male,1400118,citymun,1,,,false,1400118000,Pidigan,direct
cic,female,1400118,citymun,1,,,false,1400118000,Pidigan,direct
fic,total,1400119,citymun,113,130,86.92307692307692,false,1400119000,Pilar,direct
fic,male,1400119,citymun,72,,,false,1400119000,Pilar,direct
fic,female,1400119,citymun,41,,,false,1400119000,Pilar,direct
cic,total,1400119,citymun,10,26,38.46153846153847,false,1400119000,Pilar,direct
cic,male,1400119,citymun,3,,,false,1400119000,Pilar,direct
cic,female,1400119,citymun,7,,,false,1400119000,Pilar,direct
fic,total,1400120,citymun,52,98,53.06122448979592,false,1400120000,Sallapadan,direct
fic,male,1400120,citymun,27,,,false,1400120000,Sallapadan,direct
fic,female,1400120,citymun,25,,,false,1400120000,Sallapadan,direct
cic,total,1400120,citymun,0,39,0.0,false,1400120000,Sallapadan,direct
cic,male,1400120,citymun,0,,,false,1400120000,Sallapadan,direct
cic,female,1400120,citymun,0,,,false,1400120000,Sallapadan,direct
fic,total,1400121,citymun,48,60,80.0,false,1400121000,San Isidro,direct
fic,male,1400121,citymun,22,,,false,1400121000,San Isidro,direct
fic,female,1400121,citymun,26,,,false,1400121000,San Isidro,direct
cic,total,1400121,citymun,0,-12,0.0,false,1400121000,San Isidro,direct
cic,male,1400121,citymun,0,,,false,1400121000,San Isidro,direct
cic,female,1400121,citymun,0,,,false,1400121000,San Isidro,direct
fic,total,1400122,citymun,141,201,70.1492537313433,false,1400122000,San Juan,direct
fic,male,1400122,citymun,83,,,false,1400122000,San Juan,direct
fic,female,1400122,citymun,58,,,false,1400122000,San Juan,direct
cic,total,1400122,citymun,0,97,0.0,false,1400122000,San Juan,direct
cic,male,1400122,citymun,0,,,false,1400122000,San Juan,direct
cic,female,1400122,citymun,0,,,false,1400122000,San Juan,direct
fic,total,1400123,citymun,59,96,61.458333333333336,false,1400123000,San Quintin,direct
fic,male,1400123,citymun,35,,,false,1400123000,San Quintin,direct
fic,female,1400123,citymun,24,,,false,1400123000,San Quintin,direct
cic,total,1400123,citymun,1,23,4.3478260869565215,false,1400123000,San Quintin,direct
cic,male,1400123,citymun,1,,,false,1400123000,San Quintin,direct
cic,female,1400123,citymun,0,,,false,1400123000,San Quintin,direct
fic,total,1400124,citymun,128,237,54.008438818565395,false,1400124000,Tayum,direct
fic,male,1400124,citymun,67,,,false,1400124000,Tayum,direct
fic,female,1400124,citymun,61,,,false,1400124000,Tayum,direct
cic,total,1400124,citymun,0,113,0.0,false,1400124000,Tayum,direct
cic,male,1400124,citymun,0,,,false,1400124000,Tayum,direct
cic,female,1400124,citymun,0,,,false,1400124000,Tayum,direct
fic,total,1400125,citymun,59,96,61.458333333333336,false,1400125000,Tineg,direct
fic,male,1400125,citymun,28,,,false,1400125000,Tineg,direct
fic,female,1400125,citymun,31,,,false,1400125000,Tineg,direct
cic,total,1400125,citymun,1,36,2.7777777777777777,false,1400125000,Tineg,direct
cic,male,1400125,citymun,1,,,false,1400125000,Tineg,direct
cic,female,1400125,citymun,0,,,false,1400125000,Tineg,direct
fic,total,1400126,citymun,43,66,65.15151515151516,false,1400126000,Tubo,direct
fic,male,1400126,citymun,24,,,false,1400126000,Tubo,direct
fic,female,1400126,citymun,19,,,false,1400126000,Tubo,direct
cic,total,1400126,citymun,0,0,0.0,false,1400126000,Tubo,direct
cic,male,1400126,citymun,0,,,false,1400126000,Tubo,direct
cic,female,1400126,citymun,0,,,false,1400126000,Tubo,direct
fic,total,1400127,citymun,64,91,70.32967032967034,false,1400127000,Villaviciosa,direct
fic,male,1400127,citymun,37,,,false,1400127000,Villaviciosa,direct
fic,female,1400127,citymun,27,,,false,1400127000,Villaviciosa,direct
cic,total,1400127,citymun,0,27,0.0,false,1400127000,Villaviciosa,direct
cic,male,1400127,citymun,0,,,false,1400127000,Villaviciosa,direct
cic,female,1400127,citymun,0,,,false,1400127000,Villaviciosa,direct
fic,total,14011,province,4512,9666,46.67908131595283,false,1401100000,Benguet,direct
fic,male,14011,province,2323,,,false,1401100000,Benguet,direct
fic,female,14011,province,2189,,,false,1401100000,Benguet,direct
cic,total,14011,province,573,4686,12.227912932138283,false,1401100000,Benguet,direct
cic,male,14011,province,299,,,false,1401100000,Benguet,direct
cic,female,14011,province,274,,,false,1401100000,Benguet,direct
fic,total,1401101,citymun,194,364,53.2967032967033,false,1401101000,Atok,direct
fic,male,1401101,citymun,97,,,false,1401101000,Atok,direct
fic,female,1401101,citymun,97,,,false,1401101000,Atok,direct
cic,total,1401101,citymun,5,174,2.8735632183908044,false,1401101000,Atok,direct
cic,male,1401101,citymun,3,,,false,1401101000,Atok,direct
cic,female,1401101,citymun,2,,,false,1401101000,Atok,direct
fic,total,1401103,citymun,145,326,44.47852760736196,false,1401103000,Bakun,direct
fic,male,1401103,citymun,79,,,false,1401103000,Bakun,direct
fic,female,1401103,citymun,66,,,false,1401103000,Bakun,direct
cic,total,1401103,citymun,9,169,5.325443786982249,false,1401103000,Bakun,direct
cic,male,1401103,citymun,4,,,false,1401103000,Bakun,direct
cic,female,1401103,citymun,5,,,false,1401103000,Bakun,direct
fic,total,1401104,citymun,187,317,58.99053627760252,false,1401104000,Bokod,direct
fic,male,1401104,citymun,105,,,false,1401104000,Bokod,direct
fic,female,1401104,citymun,82,,,false,1401104000,Bokod,direct
cic,total,1401104,citymun,1,136,0.7352941176470588,false,1401104000,Bokod,direct
cic,male,1401104,citymun,0,,,false,1401104000,Bokod,direct
cic,female,1401104,citymun,1,,,false,1401104000,Bokod,direct
fic,total,1401105,citymun,507,1045,48.516746411483254,false,1401105000,Buguias,direct
fic,male,1401105,citymun,280,,,false,1401105000,Buguias,direct
fic,female,1401105,citymun,227,,,false,1401105000,Buguias,direct
cic,total,1401105,citymun,12,477,2.515723270440252,false,1401105000,Buguias,direct
cic,male,1401105,citymun,3,,,false,1401105000,Buguias,direct
cic,female,1401105,citymun,9,,,false,1401105000,Buguias,direct
fic,total,1401106,citymun,363,1208,30.049668874172188,false,1401106000,Itogon,direct
fic,male,1401106,citymun,193,,,false,1401106000,Itogon,direct
fic,female,1401106,citymun,170,,,false,1401106000,Itogon,direct
cic,total,1401106,citymun,91,746,12.198391420911529,false,1401106000,Itogon,direct
cic,male,1401106,citymun,50,,,false,1401106000,Itogon,direct
cic,female,1401106,citymun,41,,,false,1401106000,Itogon,direct
fic,total,1401107,citymun,180,340,52.94117647058824,false,1401107000,Kabayan,direct
fic,male,1401107,citymun,74,,,false,1401107000,Kabayan,direct
fic,female,1401107,citymun,106,,,false,1401107000,Kabayan,direct
cic,total,1401107,citymun,18,132,13.636363636363635,false,1401107000,Kabayan,direct
cic,male,1401107,citymun,12,,,false,1401107000,Kabayan,direct
cic,female,1401107,citymun,6,,,false,1401107000,Kabayan,direct
fic,total,1401108,citymun,189,294,64.28571428571429,false,1401108000,Kapangan,direct
fic,male,1401108,citymun,89,,,false,1401108000,Kapangan,direct
fic,female,1401108,citymun,100,,,false,1401108000,Kapangan,direct
cic,total,1401108,citymun,4,117,3.418803418803419,false,1401108000,Kapangan,direct
cic,male,1401108,citymun,2,,,false,1401108000,Kapangan,direct
cic,female,1401108,citymun,2,,,false,1401108000,Kapangan,direct
fic,total,1401109,citymun,171,411,41.605839416058394,false,1401109000,Kibungan,direct
fic,male,1401109,citymun,81,,,false,1401109000,Kibungan,direct
fic,female,1401109,citymun,90,,,false,1401109000,Kibungan,direct
cic,total,1401109,citymun,16,207,7.729468599033816,false,1401109000,Kibungan,direct
cic,male,1401109,citymun,9,,,false,1401109000,Kibungan,direct
cic,female,1401109,citymun,7,,,false,1401109000,Kibungan,direct
fic,total,1401110,citymun,1150,2934,39.19563735514656,false,1401110000,La Trinidad,direct
fic,male,1401110,citymun,568,,,false,1401110000,La Trinidad,direct
fic,female,1401110,citymun,582,,,false,1401110000,La Trinidad,direct
cic,total,1401110,citymun,294,1465,20.06825938566553,false,1401110000,La Trinidad,direct
cic,male,1401110,citymun,153,,,false,1401110000,La Trinidad,direct
cic,female,1401110,citymun,141,,,false,1401110000,La Trinidad,direct
fic,total,1401111,citymun,540,936,57.692307692307686,false,1401111000,Mankayan,direct
fic,male,1401111,citymun,288,,,false,1401111000,Mankayan,direct
fic,female,1401111,citymun,252,,,false,1401111000,Mankayan,direct
cic,total,1401111,citymun,19,427,4.449648711943794,false,1401111000,Mankayan,direct
cic,male,1401111,citymun,11,,,false,1401111000,Mankayan,direct
cic,female,1401111,citymun,8,,,false,1401111000,Mankayan,direct
fic,total,1401112,citymun,93,182,51.098901098901095,false,1401112000,Sablan,direct
fic,male,1401112,citymun,49,,,false,1401112000,Sablan,direct
fic,female,1401112,citymun,44,,,false,1401112000,Sablan,direct
cic,total,1401112,citymun,3,63,4.761904761904762,false,1401112000,Sablan,direct
cic,male,1401112,citymun,2,,,false,1401112000,Sablan,direct
cic,female,1401112,citymun,1,,,false,1401112000,Sablan,direct
fic,total,1401113,citymun,470,911,51.591657519209654,false,1401113000,Tuba,direct
fic,male,1401113,citymun,234,,,false,1401113000,Tuba,direct
fic,female,1401113,citymun,236,,,false,1401113000,Tuba,direct
cic,total,1401113,citymun,101,532,18.984962406015036,false,1401113000,Tuba,direct
cic,male,1401113,citymun,50,,,false,1401113000,Tuba,direct
cic,female,1401113,citymun,51,,,false,1401113000,Tuba,direct
fic,total,1401114,citymun,323,398,81.15577889447236,false,1401114000,Tublay,direct
fic,male,1401114,citymun,186,,,false,1401114000,Tublay,direct
fic,female,1401114,citymun,137,,,false,1401114000,Tublay,direct
cic,total,1401114,citymun,0,41,0.0,false,1401114000,Tublay,direct
cic,male,1401114,citymun,0,,,false,1401114000,Tublay,direct
cic,female,1401114,citymun,0,,,false,1401114000,Tublay,direct
fic,total,14027,province,2396,4502,53.22079075966237,false,1402700000,Ifugao,direct
fic,male,14027,province,1228,,,false,1402700000,Ifugao,direct
fic,female,14027,province,1168,,,false,1402700000,Ifugao,direct
cic,total,14027,province,184,1516,12.137203166226913,false,1402700000,Ifugao,direct
cic,male,14027,province,96,,,false,1402700000,Ifugao,direct
cic,female,14027,province,88,,,false,1402700000,Ifugao,direct
fic,total,1402701,citymun,160,368,43.47826086956522,false,1402701000,Banaue,direct
fic,male,1402701,citymun,79,,,false,1402701000,Banaue,direct
fic,female,1402701,citymun,81,,,false,1402701000,Banaue,direct
cic,total,1402701,citymun,53,145,36.55172413793103,false,1402701000,Banaue,direct
cic,male,1402701,citymun,29,,,false,1402701000,Banaue,direct
cic,female,1402701,citymun,24,,,false,1402701000,Banaue,direct
fic,total,1402702,citymun,76,187,40.64171122994652,false,1402702000,Hungduan,direct
fic,male,1402702,citymun,42,,,false,1402702000,Hungduan,direct
fic,female,1402702,citymun,34,,,false,1402702000,Hungduan,direct
cic,total,1402702,citymun,2,90,2.2222222222222223,false,1402702000,Hungduan,direct
cic,male,1402702,citymun,2,,,false,1402702000,Hungduan,direct
cic,female,1402702,citymun,0,,,false,1402702000,Hungduan,direct
fic,total,1402703,citymun,212,336,63.095238095238095,false,1402703000,Kiangan,direct
fic,male,1402703,citymun,117,,,false,1402703000,Kiangan,direct
fic,female,1402703,citymun,95,,,false,1402703000,Kiangan,direct
cic,total,1402703,citymun,6,102,5.88235294117647,false,1402703000,Kiangan,direct
cic,male,1402703,citymun,5,,,false,1402703000,Kiangan,direct
cic,female,1402703,citymun,1,,,false,1402703000,Kiangan,direct
fic,total,1402704,citymun,209,373,56.03217158176944,false,1402704000,Lagawe,direct
fic,male,1402704,citymun,114,,,false,1402704000,Lagawe,direct
fic,female,1402704,citymun,95,,,false,1402704000,Lagawe,direct
cic,total,1402704,citymun,17,124,13.709677419354838,false,1402704000,Lagawe,direct
cic,male,1402704,citymun,10,,,false,1402704000,Lagawe,direct
